...1,DOI,Title,trimmed_title,CombinedCites,CombinedAuthors,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,DOI_missing,CitationURL,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,FullTextURL,RelatedURL,Journal,row_id,ZoteroKey,PDFPath
368,10.1177/1948550619875146,Benefits associated with experiential and material purchases may depend on culture,benefits associated with experiential and material,8,"P Razavi, H Shaban-Azad, WJ Chai…",2020,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619875146,"https://scholar.google.com/scholar?cites=11023790029452956179&as_sdt=2005&sciodt=0,5&hl=en",80,FALSE,NA,8,2.67,2,4,3,"Spending money on experiences, compared to materials, is often associated with more happiness. This experiential advantage, however, is developed based on samples from …",https://psyarxiv.com/gtz8f/download?format=pdf,"https://scholar.google.com/scholar?q=related:E1IJEKBe_JgJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,368,LE4U8ACC,/Users/haleylam/Zotero/storage/FYRVGQ55/Razavi et al. - 2020 - Benefits Associated With Experiential and Material.pdf
369,10.1177/1948550619875149,An MTurk crisis? Shifts in data quality and the impact on study results,an mturk crisis shifts in data quality and the imp,829,"M Chmielewski, SC Kucker",2020,… Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619875149,"https://scholar.google.com/scholar?cites=2493610239394988855&as_sdt=2005&sciodt=0,5&hl=en",1,FALSE,NA,829,276.33,415,2,3,Amazon's Mechanical Turk (MTurk) is arguably one of the most important research tools of the past decade. The ability to rapidly collect large amounts of high-quality human subjects …,NA,"https://scholar.google.com/scholar?q=related:N0NqD00VmyIJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,369,SVFDHXD4,/Users/haleylam/Zotero/storage/XPR4X6MC/Chmielewski and Kucker - 2020 - An MTurk Crisis Shifts in Data Quality and the Im.pdf
370,10.1177/1948550619875150,School deferred: When bias affects school leaders,school deferred when bias affects school leaders,83,"SN Jarvis, JA Okonofua",2020,… Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619875150,"https://scholar.google.com/scholar?cites=5943843948378495710&as_sdt=2005&sciodt=0,5&hl=en",8,FALSE,NA,83,27.67,42,2,3,"In the classroom, Black students are disciplined more frequently and more severely for the same misbehaviors as White students. Though teachers have influence over disciplinary …",https://edens.berkeley.edu/PDF/Jarvis%20&%20Okonofua%202020.pdf,"https://scholar.google.com/scholar?q=related:3pp0R5TGfFIJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,370,7CGVKZFR,/Users/haleylam/Zotero/storage/G9M82IMK/Jarvis and Okonofua - 2020 - School Deferred When Bias Affects School Leaders.pdf
371,10.1177/1948550619876629,Moral foundations twitter corpus: A collection of 35k tweets annotated for moral sentiment,moral foundations twitter corpus a collection of 3,136,"J Hoover, G Portillo-Wightman, L Yeh…",2020,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619876629,"https://scholar.google.com/scholar?cites=10488445788448734288&as_sdt=2005&sciodt=0,5&hl=en",6,FALSE,NA,136,45.33,34,4,3,"Research has shown that accounting for moral sentiment in natural language can yield insight into a variety of on-and off-line phenomena such as message diffusion, protest …",https://journals.sagepub.com/doi/pdf/10.1177/1948550619876629,"https://scholar.google.com/scholar?q=related:ULxt2t9xjpEJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,371,Q9R3HG5Y,/Users/haleylam/Zotero/storage/IKVTI329/Hoover et al. - 2020 - Moral Foundations Twitter Corpus A Collection of .pdf
372,10.1177/1948550619876631,Exposure to wartime trauma decreases positive emotions and altruism toward rival out-groups (but not nonrival out-groups): A survey experiment in a field setting …,exposure to wartime trauma decreases positive emot,14,"J Hall, DT Kahn",2020,… Psychological and Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619876631,"https://scholar.google.com/scholar?cites=14811373009262661281&as_sdt=2005&sciodt=0,5&hl=en",68,FALSE,NA,14,4.67,7,2,3,"A survey experiment, carried out in a field setting among Sunni Arab Syrian refugees (N= 2,479), examined the effect of exposure to wartime trauma, ethnoreligious group affiliation …",https://www.diva-portal.org/smash/get/diva2:1382743/FULLTEXT01.pdf,"https://scholar.google.com/scholar?q=related:oc7oJEeRjM0J:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,372,KNQ9YR9I,/Users/haleylam/Zotero/storage/HGBJQTT6/Hall and Kahn - 2020 - Exposure to Wartime Trauma Decreases Positive Emot.pdf
373,10.1177/1948550619876633,Men view their ex-partners more favorably than women do,men view their expartners more favorably than wome,16,"U Athenstaedt, H Brohmer…",2020,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619876633,"https://scholar.google.com/scholar?cites=15864502695990427620&as_sdt=2005&sciodt=0,5&hl=en",49,FALSE,NA,16,5.33,5,3,3,Our research deals with the question how people look back at their ex-partners—those with whom they were once romantically involved? Such views are important because they may …,https://journals.sagepub.com/doi/full/10.1177/1948550619876633,"https://scholar.google.com/scholar?q=related:5H-89CUJKtwJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,373,HVDGGN66,/Users/haleylam/Zotero/storage/U6QY2MR4/Athenstaedt et al. - 2020 - Men View Their Ex-Partners More Favorably Than Wom.pdf
374,10.1177/1948550619876636,Of caring nurses and assertive police officers: Social role information overrides gender stereotypes in linguistic behavior,of caring nurses and assertive police officers soc,16,"M Gustafsson Sendén, A Eagly…",2020,Social psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619876636,"https://scholar.google.com/scholar?cites=2174220148086897922&as_sdt=2005&sciodt=0,5&hl=en",78,FALSE,NA,16,5.33,5,3,3,"Three studies demonstrated the expression of gender stereotypes in linguistic behavior. In Study 1, participants composed sentences describing a person by freely choosing from …",NA,"https://scholar.google.com/scholar?q=related:An03hrRhLB4J:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,374,N4GKDGZ7,/Users/haleylam/Zotero/storage/SF55TJ5V/Gustafsson Sendén et al. - 2020 - Of Caring Nurses and Assertive Police Officers So.pdf
375,10.1177/1948550619876638,"Racial biases in officers' decisions to frisk are amplified for Black people stopped among groups leading to similar biases in searches, arrests, and use of force",racial biases in officers decisions to frisk are a,22,"E Cooley, N Hester, W Cipolli…",2020,… Personality Science,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619876638,"https://scholar.google.com/scholar?cites=5263933288763592323&as_sdt=2005&sciodt=0,5&hl=en",34,FALSE,NA,22,7.33,6,4,3,Violent encounters between police and Black people have spurred debates about how race affects officer decision-making. We propose that racial disparities in police–civilian …,https://www.researchgate.net/profile/Erin-Cooley-2/publication/337218956_Racial_Biases_in_Officers%27_Decisions_to_Frisk_Are_Amplified_for_Black_People_Stopped_Among_Groups_Leading_to_Similar_Biases_in_Searches_Arrests_and_Use_of_Force/links/607f5fe3907dcf667bb1106a/Racial-Biases-in-Officers-Decisions-to-Frisk-Are-Amplified-for-Black-People-Stopped-Among-Groups-Leading-to-Similar-Biases-in-Searches-Arrests-and-Use-of-Force.pdf,"https://scholar.google.com/scholar?q=related:g44bxm8_DUkJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,375,8DFGHA86,/Users/haleylam/Zotero/storage/C3DFXLNM/Cooley et al. - 2020 - Racial Biases in Officers’ Decisions to Frisk Are .pdf
376,10.1177/1948550619876639,Who do multiracials consider part of their racial in-group?,who do multiracials consider part of their racial,7,"AC Vinluan, JD Remedios",2020,… Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619876639,"https://scholar.google.com/scholar?cites=7198307596192163252&as_sdt=2005&sciodt=0,5&hl=en",103,FALSE,NA,7,2.33,4,2,3,We propose that Multiracials have flexible racial in-groups in that Multiracials can potentially consider members from three target racial groups as in-group members: same-race …,NA,"https://scholar.google.com/scholar?q=related:tKUH156G5WMJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,376,SA9FYAQK,/Users/haleylam/Zotero/storage/774VVM8G/Vinluan and Remedios - 2020 - Who Do Multiracials Consider Part of Their Racial .pdf
377,10.1177/1948550619877410,On the etiology of self-enhancement and its association with psychological well-being,on the etiology of selfenhancement and its associa,13,"YLL Luo, C Sedikides, H Cai",2020,… Psychological and Personality …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619877410,"https://scholar.google.com/scholar?cites=9530761599222200425&as_sdt=2005&sciodt=0,5&hl=en",59,FALSE,NA,13,4.33,4,3,3,"Self-enhancement, the motive to view oneself in positive light, and its manifestations have received wide attention in behavioral sciences. The self-enhancement manifestations vary …",https://www.researchgate.net/profile/Yu-Luo-52/publication/336013532_On_the_genetics_of_self-enhancement_and_its_association_with_wellbeing/links/5ebf355892851c11a86c2903/On-the-genetics-of-self-enhancement-and-its-association-with-wellbeing.pdf,"https://scholar.google.com/scholar?q=related:abiSqC0RRIQJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,377,VJPLJYLZ,/Users/haleylam/Zotero/storage/YSKHP4QU/Luo et al. - 2020 - On the Etiology of Self-Enhancement and Its Associ.pdf
378,10.1177/1948550619877412,"No replication, no trust? How low replicability influences trust in psychology",no replication no trust how low replicability infl,97,"T Wingen, JB Berkessel…",2020,Social Psychological and …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619877412,"https://scholar.google.com/scholar?cites=17531171506053025847&as_sdt=2005&sciodt=0,5&hl=en",9,FALSE,NA,97,32.33,32,3,3,"In the current psychological debate, low replicability of psychological findings is a central topic. While the discussion about the replication crisis has a huge impact on psychological …",https://osf.io/4ukq5/download,"https://scholar.google.com/scholar?q=related:N5C9wpk7S_MJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,378,B9TMU3VD,"/Users/haleylam/Zotero/storage/KYU64NAX/Wingen et al. - 2020 - No Replication, No Trust How Low Replicability In.pdf"
379,10.1177/1948550619877856,Dissecting dispositionality: distance increases stability of attribution,dissecting dispositionality distance increases sta,6,"A Körner, S Moritz, R Deutsch",2020,Social Psychological and …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619877856,"https://scholar.google.com/scholar?cites=10053412038071534098&as_sdt=2005&sciodt=0,5&hl=en",95,FALSE,NA,6,2,2,3,3,"Causes of behavior are often classified as either dispositional (eg, personality) or situational (eg, circumstances). However, the disposition–situation dichotomy confounds locus (internal …",https://www.researchgate.net/profile/Anita-Koerner/publication/336784280_Dissecting_Dispositionality_Distance_Increases_Stability_of_Attribution/links/5db70a28299bf111d4d76a4f/Dissecting-Dispositionality-Distance-Increases-Stability-of-Attribution.pdf,"https://scholar.google.com/scholar?q=related:EsLjvfvkhIsJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,379,TFVPYQAB,/Users/haleylam/Zotero/storage/BEMMIV56/Körner et al. - 2020 - Dissecting Dispositionality Distance Increases St.pdf
380,10.1177/1948550619878422,Social-experience and temperamental predictors of rejection sensitivity: A prospective study,socialexperience and temperamental predictors of r,16,"AM Araiza, AL Freitas, DN Klein",2020,Social Psychological and …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619878422,"https://scholar.google.com/scholar?cites=17755689871906463536&as_sdt=2005&sciodt=0,5&hl=en",48,FALSE,NA,16,5.33,5,3,3,"Rejection sensitivity (RS) is the tendency for individuals to anxiously expect, readily perceive, and overreact to interpersonal rejection. Existing theory presumes that early …",http://psychology.psy.sunysb.edu/afreitas-/publications/AraizaFreitasKlein2019.pdf,"https://scholar.google.com/scholar?q=related:MF_8ZN3haPYJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,380,NVUICS66,/Users/haleylam/Zotero/storage/T9M7HLD8/Araiza et al. - 2020 - Social-Experience and Temperamental Predictors of .pdf
381,10.1177/1948550619878423,Change goals robustly predict trait growth: A mega-analysis of a dozen intensive longitudinal studies examining volitional change,change goals robustly predict trait growth a megaa,60,"NW Hudson, RC Fraley, WJ Chopik…",2020,Social Psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619878423,"https://scholar.google.com/scholar?cites=11022918585461503032&as_sdt=2005&sciodt=0,5&hl=en",13,FALSE,NA,60,20,15,4,3,"Research suggests that change goals (desires to change personality traits) predict subsequent trait growth. In this article, we (re) analyzed all data our labs have collected as of …","https://www.nathanwhudson.com/vita/pdf/Hudson%20et%20al.,%202020d.pdf","https://scholar.google.com/scholar?q=related:OPR7Mg1G-ZgJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,381,EFWYIVMS,/Users/haleylam/Zotero/storage/MZVK5GD6/Hudson et al. - 2020 - Change Goals Robustly Predict Trait Growth A Mega.pdf
382,10.1177/1948550619879907,Forever foreign? Asian Australians assimilating to Australian culture are still perceived as less Australian than White Australians,forever foreign asian australians assimilating to,7,"M Thai, NA Szeszeran, MJ Hornsey…",2020,Social Psychological …,journals.sagepub.com,https://journals.sagepub.com/doi/abs/10.1177/1948550619879907,"https://scholar.google.com/scholar?cites=4086365075000801144&as_sdt=2005&sciodt=0,5&hl=en",90,FALSE,NA,7,2.33,2,4,3,Westerners of Asian descent emphasize their engagement with national culture to assert their national identity. The present research investigates whether this strategy effectively …,NA,"https://scholar.google.com/scholar?q=related:eDf8nWKvtTgJ:scholar.google.com/&scioq=source:%22social+psychological+and+personality+science%22&hl=en&as_sdt=0,5&as_ylo=2020&as_yhi=2020",SPPS,382,ITBLINEB,/Users/haleylam/Zotero/storage/WE5GZGD2/Thai et al. - 2020 - Forever Foreign Asian Australians Assimilating to.pdf
